,feat_artist,song_id,title
10303,"송은이, 김숙",3669418,"더위 먹은 갈매기 (Feat. 송은이, 김숙)"
10310,아이유,3669897,Like You (Feat. 아이유)
8437,검정치마,3538775,좋아보여 (Feat. 검정치마)
11016,쇼리 Of 마이티마우스,3719653,그러고도 남자야 (Feat. 쇼리 Of 마이티마우스)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
10668,백지영,3694935,문자 (Feat. 백지영)
10933,제이스 Of 미스에스,3713893,남이 될까봐 (Feat. 제이스 Of 미스에스)
10734,Dok2,3699274,Know Your Name (Feat. Dok2)
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
10233,B.M.K,971441,광대 (Feat. B.M.K)
9687,Mike W.,3559879,Sex Apeal (Max Farenthide Radio Edit) (Feat. Mike W.)
9587,효린,3611633,Ma Boy 2 (Feat. 효린)
9910,용준형,3642699,촌스럽게 굴지마 (Feat. 용준형)
11016,쇼리 Of 마이티마우스,3719653,그러고도 남자야 (Feat. 쇼리 Of 마이티마우스)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
10668,백지영,3694935,문자 (Feat. 백지영)
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
11152,이로울 & 아이린,3728116,이 노랠 빌려서 (Feat. 이로울 & 아이린)
9687,Mike W.,3559879,Sex Apeal (Max Farenthide Radio Edit) (Feat. Mike W.)
10734,Dok2,3699274,Know Your Name (Feat. Dok2)
10233,B.M.K,971441,광대 (Feat. B.M.K)
10933,제이스 Of 미스에스,3713893,남이 될까봐 (Feat. 제이스 Of 미스에스)
11174,이정 & Bizzy,3726437,Just The Two Of Us (Feat. 이정 & Bizzy)
9587,효린,3611633,Ma Boy 2 (Feat. 효린)
9910,용준형,3642699,촌스럽게 굴지마 (Feat. 용준형)
11152,이로울 & 아이린,3728116,이 노랠 빌려서 (Feat. 이로울 & 아이린)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
11236,해금,3736176,곰인형 (Feat. 해금)
11016,쇼리 Of 마이티마우스,3719653,그러고도 남자야 (Feat. 쇼리 Of 마이티마우스)
10668,백지영,3694935,문자 (Feat. 백지영)
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
9687,Mike W.,3559879,Sex Apeal (Max Farenthide Radio Edit) (Feat. Mike W.)
10734,Dok2,3699274,Know Your Name (Feat. Dok2)
10233,B.M.K,971441,광대 (Feat. B.M.K)
11290,Dynamic Duo,3726617,자니 (Feat. Dynamic Duo)
11236,해금,3736176,곰인형 (Feat. 해금)
11152,이로울 & 아이린,3728116,이 노랠 빌려서 (Feat. 이로울 & 아이린)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
11342,Henry Of Super Junior-M & Key Of SHINee,3738180,One Dream (Feat. Henry Of Super Junior-M & Key Of SHINee)
11016,쇼리 Of 마이티마우스,3719653,그러고도 남자야 (Feat. 쇼리 Of 마이티마우스)
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
9687,Mike W.,3559879,Sex Apeal (Max Farenthide Radio Edit) (Feat. Mike W.)
10668,백지영,3694935,문자 (Feat. 백지영)
10734,Dok2,3699274,Know Your Name (Feat. Dok2)
10233,B.M.K,971441,광대 (Feat. B.M.K)
11392,"허각, Mellow",3733734,"그렇고 그런 얘기 (Feat. 허각, Mellow)"
11236,해금,3736176,곰인형 (Feat. 해금)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
11152,이로울 & 아이린,3728116,이 노랠 빌려서 (Feat. 이로울 & 아이린)
11435,다이나믹 듀오,3748633,사랑을 몰랐나봐 (Feat. 다이나믹 듀오)
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
9687,Mike W.,3559879,Sex Apeal (Max Farenthide Radio Edit) (Feat. Mike W.)
11342,Henry Of Super Junior-M & Key Of SHINee,3738180,One Dream (Feat. Henry Of Super Junior-M & Key Of SHINee)
10668,백지영,3694935,문자 (Feat. 백지영)
11236,해금,3736176,곰인형 (Feat. 해금)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
11152,이로울 & 아이린,3728116,이 노랠 빌려서 (Feat. 이로울 & 아이린)
11551,노을,3751267,그대여서 (Feat. 노을)
11557,길미,3759384,Love Is Pain (Feat. 길미)
11435,다이나믹 듀오,3748633,사랑을 몰랐나봐 (Feat. 다이나믹 듀오)
11571,김윤주 Of 옥상달빛,3754194,동경소녀 (Feat. 김윤주 Of 옥상달빛)
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
9687,Mike W.,3559879,Sex Apeal (Max Farenthide Radio Edit) (Feat. Mike W.)
11585,Illinit,3757878,Push It (Feat. Illinit)
11586,XOXO,3752115,Only One (Feat. XOXO)
11589,Pitbull,3757683,Dance Again (Feat. Pitbull)
11236,해금,3736176,곰인형 (Feat. 해금)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
11557,길미,3759384,Love Is Pain (Feat. 길미)
11152,이로울 & 아이린,3728116,이 노랠 빌려서 (Feat. 이로울 & 아이린)
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
11551,노을,3751267,그대여서 (Feat. 노을)
9687,Mike W.,3559879,Sex Apeal (Max Farenthide Radio Edit) (Feat. Mike W.)
11685,t윤미래,3761274,Celebrate (Feat. t윤미래)
11585,Illinit,3757878,Push It (Feat. Illinit)
11236,해금,3736176,곰인형 (Feat. 해금)
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
11152,이로울 & 아이린,3728116,이 노랠 빌려서 (Feat. 이로울 & 아이린)
11557,길미,3759384,Love Is Pain (Feat. 길미)
9687,Mike W.,3559879,Sex Apeal (Max Farenthide Radio Edit) (Feat. Mike W.)
11788,이희성,3774333,그리워져 (Feat. 이희성)
11790,조PD & 윤일상 (PDIS,3774882,알 수 없는 인생 (Feat. 조PD & 윤일상 (PDIS))
11791,Dawn,3768658,아는 남자 (Feat. Dawn)
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
11236,해금,3736176,곰인형 (Feat. 해금)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
11790,조PD & 윤일상 (PDIS,3774882,알 수 없는 인생 (Feat. 조PD & 윤일상 (PDIS))
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
11868,영준 Of  Brown Eyed Soul,3780594,열대야 (Feat. 영준 Of  Brown Eyed Soul)
11788,이희성,3774333,그리워져 (Feat. 이희성)
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
11878,백지영,3781653,웃을까 울을까 (Feat. 백지영)
9687,Mike W.,3559879,Sex Apeal (Max Farenthide Radio Edit) (Feat. Mike W.)
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
11926,LE Of EXID,3787033,연락하지마 (Feat. LE Of EXID)
11236,해금,3736176,곰인형 (Feat. 해금)
11878,백지영,3781653,웃을까 울을까 (Feat. 백지영)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
11956,이수 Of M.C The Max,3783553,미친 인연 (Feat. 이수 Of M.C The Max)
11790,조PD & 윤일상 (PDIS,3774882,알 수 없는 인생 (Feat. 조PD & 윤일상 (PDIS))
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
11788,이희성,3774333,그리워져 (Feat. 이희성)
11996,개리 Of 리쌍,3791867,목소리 (Feat. 개리 Of 리쌍)
11926,LE Of EXID,3787033,연락하지마 (Feat. LE Of EXID)
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
12029,소야,3796159,나쁜놈 (Feat. 소야)
11236,해금,3736176,곰인형 (Feat. 해금)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
11878,백지영,3781653,웃을까 울을까 (Feat. 백지영)
11790,조PD & 윤일상 (PDIS,3774882,알 수 없는 인생 (Feat. 조PD & 윤일상 (PDIS))
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
11996,개리 Of 리쌍,3791867,목소리 (Feat. 개리 Of 리쌍)
12100,서수민PD,3800393,I 돈 Care (Feat. 서수민PD)
12029,소야,3796159,나쁜놈 (Feat. 소야)
12115,용준형 Of 비스트,3804268,Good Boy (Feat. 용준형 Of 비스트)
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
11926,LE Of EXID,3787033,연락하지마 (Feat. LE Of EXID)
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
11236,해금,3736176,곰인형 (Feat. 해금)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
12155,Flowsik Of Aziatix,3801584,Tarantallegra (Feat. Flowsik Of Aziatix)
11878,백지영,3781653,웃을까 울을까 (Feat. 백지영)
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
12194,"이하늘, 소향",3798964,"Hero (Feat. 이하늘, 소향)"
11996,개리 Of 리쌍,3791867,목소리 (Feat. 개리 Of 리쌍)
12100,서수민PD,3800393,I 돈 Care (Feat. 서수민PD)
12115,용준형 Of 비스트,3804268,Good Boy (Feat. 용준형 Of 비스트)
12029,소야,3796159,나쁜놈 (Feat. 소야)
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
11926,LE Of EXID,3787033,연락하지마 (Feat. LE Of EXID)
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
11236,해금,3736176,곰인형 (Feat. 해금)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
12155,Flowsik Of Aziatix,3801584,Tarantallegra (Feat. Flowsik Of Aziatix)
11878,백지영,3781653,웃을까 울을까 (Feat. 백지영)
7791,Lauren Bennett & Goon Rock,3135148,Party Rock Anthem (Feat. Lauren Bennett & Goon Rock)
11996,개리 Of 리쌍,3791867,목소리 (Feat. 개리 Of 리쌍)
12100,서수민PD,3800393,I 돈 Care (Feat. 서수민PD)
12115,용준형 Of 비스트,3804268,Good Boy (Feat. 용준형 Of 비스트)
12029,소야,3796159,나쁜놈 (Feat. 소야)
12307,MC날유,3813439,올림픽대로 (Feat. MC날유)
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
12343,"최자, Simon D",3813657,"입장정리 (Feat. 최자, Simon D)"
11926,LE Of EXID,3787033,연락하지마 (Feat. LE Of EXID)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
11236,해금,3736176,곰인형 (Feat. 해금)
12358,버벌진트,3814174,Day By Day 2012 (Feat. 버벌진트)
12155,Flowsik Of Aziatix,3801584,Tarantallegra (Feat. Flowsik Of Aziatix)
11996,개리 Of 리쌍,3791867,목소리 (Feat. 개리 Of 리쌍)
12115,용준형 Of 비스트,3804268,Good Boy (Feat. 용준형 Of 비스트)
12100,서수민PD,3800393,I 돈 Care (Feat. 서수민PD)
12029,소야,3796159,나쁜놈 (Feat. 소야)
12307,MC날유,3813439,올림픽대로 (Feat. MC날유)
12343,"최자, Simon D",3813657,"입장정리 (Feat. 최자, Simon D)"
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
12466,Funny Funkiz,3817701,잠못드는 밤 비는 내리고 (Feat. Funny Funkiz)
11236,해금,3736176,곰인형 (Feat. 해금)
11926,LE Of EXID,3787033,연락하지마 (Feat. LE Of EXID)
12358,버벌진트,3814174,Day By Day 2012 (Feat. 버벌진트)
12489,보니,3818841,한심포차 (Feat. 보니)
11996,개리 Of 리쌍,3791867,목소리 (Feat. 개리 Of 리쌍)
12115,용준형 Of 비스트,3804268,Good Boy (Feat. 용준형 Of 비스트)
12100,서수민PD,3800393,I 돈 Care (Feat. 서수민PD)
12029,소야,3796159,나쁜놈 (Feat. 소야)
12513,권정열 Of 10cm,3820695,굿모닝 (Feat. 권정열 Of 10cm)
12343,"최자, Simon D",3813657,"입장정리 (Feat. 최자, Simon D)"
12307,MC날유,3813439,올림픽대로 (Feat. MC날유)
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
12573,박명수) (뮤지 리믹스,3824762,다크서클 (Feat. 박명수) (뮤지 리믹스)
12576,Luke Steele,3823714,Looking 4 Myself (Feat. Luke Steele)
11236,해금,3736176,곰인형 (Feat. 해금)
12489,보니,3818841,한심포차 (Feat. 보니)
11996,개리 Of 리쌍,3791867,목소리 (Feat. 개리 Of 리쌍)
12513,권정열 Of 10cm,3820695,굿모닝 (Feat. 권정열 Of 10cm)
12115,용준형 Of 비스트,3804268,Good Boy (Feat. 용준형 Of 비스트)
12100,서수민PD,3800393,I 돈 Care (Feat. 서수민PD)
12029,소야,3796159,나쁜놈 (Feat. 소야)
12631,정호석 Of 방탄소년단) (Radio Edit,3827997,Animal (Feat. 정호석 Of 방탄소년단) (Radio Edit)
12343,"최자, Simon D",3813657,"입장정리 (Feat. 최자, Simon D)"
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
12307,MC날유,3813439,올림픽대로 (Feat. MC날유)
12656,에일리,3833409,Love Again (Feat. 에일리)
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
12576,Luke Steele,3823714,Looking 4 Myself (Feat. Luke Steele)
12573,박명수) (뮤지 리믹스,3824762,다크서클 (Feat. 박명수) (뮤지 리믹스)
12687,스웨덴세탁소,3824457,넌 달콤했어 (Feat. 스웨덴세탁소)
12690,제이레빗,3830327,아저씨 (Feat. 제이레빗)
12656,에일리,3833409,Love Again (Feat. 에일리)
12513,권정열 Of 10cm,3820695,굿모닝 (Feat. 권정열 Of 10cm)
11996,개리 Of 리쌍,3791867,목소리 (Feat. 개리 Of 리쌍)
12115,용준형 Of 비스트,3804268,Good Boy (Feat. 용준형 Of 비스트)
12100,서수민PD,3800393,I 돈 Care (Feat. 서수민PD)
12029,소야,3796159,나쁜놈 (Feat. 소야)
12733,Zion.T,3827998,I`m Da One (Feat. Zion.T)
12343,"최자, Simon D",3813657,"입장정리 (Feat. 최자, Simon D)"
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
12631,정호석 Of 방탄소년단) (Radio Edit,3827997,Animal (Feat. 정호석 Of 방탄소년단) (Radio Edit)
12690,제이레빗,3830327,아저씨 (Feat. 제이레빗)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
12307,MC날유,3813439,올림픽대로 (Feat. MC날유)
12785,G.NA,3840677,미안해서 미안해 (Feat. G.NA)
12576,Luke Steele,3823714,Looking 4 Myself (Feat. Luke Steele)
12513,권정열 Of 10cm,3820695,굿모닝 (Feat. 권정열 Of 10cm)
12656,에일리,3833409,Love Again (Feat. 에일리)
12785,G.NA,3840677,미안해서 미안해 (Feat. G.NA)
11996,개리 Of 리쌍,3791867,목소리 (Feat. 개리 Of 리쌍)
12115,용준형 Of 비스트,3804268,Good Boy (Feat. 용준형 Of 비스트)
12100,서수민PD,3800393,I 돈 Care (Feat. 서수민PD)
12029,소야,3796159,나쁜놈 (Feat. 소야)
12733,Zion.T,3827998,I`m Da One (Feat. Zion.T)
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
12343,"최자, Simon D",3813657,"입장정리 (Feat. 최자, Simon D)"
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
12690,제이레빗,3830327,아저씨 (Feat. 제이레빗)
12631,정호석 Of 방탄소년단) (Radio Edit,3827997,Animal (Feat. 정호석 Of 방탄소년단) (Radio Edit)
12513,권정열 Of 10cm,3820695,굿모닝 (Feat. 권정열 Of 10cm)
12656,에일리,3833409,Love Again (Feat. 에일리)
12913,Akon,3847659,Like Money (Feat. Akon)
12785,G.NA,3840677,미안해서 미안해 (Feat. G.NA)
11996,개리 Of 리쌍,3791867,목소리 (Feat. 개리 Of 리쌍)
12115,용준형 Of 비스트,3804268,Good Boy (Feat. 용준형 Of 비스트)
12100,서수민PD,3800393,I 돈 Care (Feat. 서수민PD)
12029,소야,3796159,나쁜놈 (Feat. 소야)
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
12960,은지원,3852737,내가 먼저 (Feat. 은지원)
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
12343,"최자, Simon D",3813657,"입장정리 (Feat. 최자, Simon D)"
12733,Zion.T,3827998,I`m Da One (Feat. Zion.T)
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
12975,Gaeko,3850612,놀게 냅둬 (Feat. Gaeko)
12690,제이레빗,3830327,아저씨 (Feat. 제이레빗)
12992,범키,3846771,별사탕 (Feat. 범키)
13006,성시경,3853977,뜨거운 안녕 (Feat. 성시경)
13009,G-Dragon,3853976,청개구리 (Feat. G-Dragon)
13012,"리쌍, 김진표",3853979,"77학개론 (Feat. 리쌍, 김진표)"
13016,박정현,3853980,어땠을까 (Feat. 박정현)
12960,은지원,3852737,내가 먼저 (Feat. 은지원)
12513,권정열 Of 10cm,3820695,굿모닝 (Feat. 권정열 Of 10cm)
12913,Akon,3847659,Like Money (Feat. Akon)
12656,에일리,3833409,Love Again (Feat. 에일리)
13025,윤도현,3853981,Never Say Goodbye (Feat. 윤도현)
12785,G.NA,3840677,미안해서 미안해 (Feat. G.NA)
11996,개리 Of 리쌍,3791867,목소리 (Feat. 개리 Of 리쌍)
12115,용준형 Of 비스트,3804268,Good Boy (Feat. 용준형 Of 비스트)
12100,서수민PD,3800393,I 돈 Care (Feat. 서수민PD)
12029,소야,3796159,나쁜놈 (Feat. 소야)
11724,Wiz Khalifa,3774133,Payphone (Feat. Wiz Khalifa)
11863,"개코, Zion.T",3779134,"씨스루 (Feat. 개코, Zion.T)"
12343,"최자, Simon D",3813657,"입장정리 (Feat. 최자, Simon D)"
7565,Christina Aguilera) (Studio Recording From The Voice Performance,3457091,Moves Like Jagger (Feat. Christina Aguilera) (Studio Recording From The Voice Performance)
12975,Gaeko,3850612,놀게 냅둬 (Feat. Gaeko)
13006,성시경,3853977,뜨거운 안녕 (Feat. 성시경)
13016,박정현,3853980,어땠을까 (Feat. 박정현)
13009,G-Dragon,3853976,청개구리 (Feat. G-Dragon)
13012,"리쌍, 김진표",3853979,"77학개론 (Feat. 리쌍, 김진표)"
12513,권정열 Of 10cm,3820695,굿모닝 (Feat. 권정열 Of 10cm)
12960,은지원,3852737,내가 먼저 (Feat. 은지원)
